LED - 1cm,,Florescent - Peak Equivalent to LED 90uW/cm^2/nm peak,,Florescent - Peak Equivalent to LED 90uW/cm^2/nm peak,,Florescent - Peak Equivalent to LED 90uW/cm^2/nm peak,,Florescent- 1cm,,Florescent- 1cm,,Florescent- 1cm,
Wavelength,Absolute Irradiance,Wavelength,Absolute Irradiance,Wavelength,Absolute Irradiance,Wavelength,Absolute Irradiance,Wavelength,Absolute Irradiance,Wavelength,Absolute Irradiance,Wavelength,Absolute Irradiance
984.381,56.28,984.381,37.95,984.381,-9.15,984.381,5.65,984.381,-16.68,984.381,38.79,984.381,-29.89
984.582,72.8,984.582,33.85,984.582,-1.63,984.582,26.38,984.582,-14.25,984.582,14.02,984.582,-27.39
984.784,51.21,984.784,41.99,984.784,1.99,984.784,6.97,984.784,-14.66,984.784,0.13,984.784,-24.1
984.985,92.53,984.985,69.85,984.985,11.02,984.985,58.38,984.985,-23.24,984.985,-6.43,984.985,-30.2
985.187,160.89,985.187,92,985.187,18.67,985.187,96.35,985.187,60.51,985.187,-32.01,985.187,-24.55
985.388,98.7,985.388,-2.74,985.388,-39.65,985.388,36.76,985.388,9.47,985.388,-68.57,985.388,-21.94
985.59,62.58,985.59,-5.21,985.59,-33.97,985.59,19.4,985.59,16.56,985.59,-36.34,985.59,-8.22
985.791,39.18,985.791,-16.99,985.791,-25.58,985.791,0.3,985.791,14.66,985.791,-31.55,985.791,-24.1
985.993,108.46,985.993,-15.99,985.993,-65.46,985.993,-15.63,985.993,46.73,985.993,-38.37,985.993,-57.19
986.194,37.69,986.194,-16.14,986.194,-21.34,986.194,-13.38,986.194,14.2,986.194,-18.81,986.194,-29.14
986.396,45.03,986.396,-35.83,986.396,-39.56,986.396,-24.57,986.396,-2.58,986.396,-23.59,986.396,-67.51
986.597,31.83,986.597,-11.98,986.597,-12.04,986.597,11.23,986.597,4.38,986.597,-11.01,986.597,-41.8
986.798,50,986.798,-16.5,986.798,-4.29,986.798,49.26,986.798,29.03,986.798,5.25,986.798,-56.93
987,62.69,987,-53.13,987,9.22,987,81.15,987,43.42,987,21.55,987,-72.88
987.201,28.67,987.201,-34,987.201,6.52,987.201,50.84,987.201,38.65,987.201,5.58,987.201,-49.52
987.402,64.34,987.402,-46.58,987.402,1.01,987.402,107.15,987.402,69.26,987.402,12.95,987.402,-68.31
987.604,30.07,987.604,-20.69,987.604,-1.88,987.604,49.78,987.604,38.27,987.604,14.49,987.604,-48.96
987.805,46.91,987.805,-49.44,987.805,0.74,987.805,88.66,987.805,61.88,987.805,8.87,987.805,-101.49
988.006,22.55,988.006,-25.66,988.006,-7.63,988.006,35.12,988.006,33.15,988.006,5.73,988.006,-24.3
988.207,52.28,988.207,-77.57,988.207,-30.29,988.207,92.61,988.207,87.9,988.207,-5.61,988.207,-50.6
988.409,46.06,988.409,-72.45,988.409,-28.18,988.409,51.35,988.409,41.63,988.409,-4.64,988.409,-34.65
988.61,38.18,988.61,-47.34,988.61,-12.85,988.61,18.91,988.61,69.23,988.61,17.73,988.61,-12.72
988.811,33.15,988.811,-82.7,988.811,-31.01,988.811,-3.06,988.811,67.09,988.811,14.46,988.811,-16.19
989.012,57.54,989.012,-146.43,989.012,-61.29,989.012,-59.37,989.012,61.53,989.012,15.49,989.012,-35.15
989.213,38.64,989.213,-64.3,989.213,-40.88,989.213,-26.55,989.213,59.68,989.213,11.94,989.213,3.3
989.415,95.78,989.415,-117.83,989.415,-64.88,989.415,-60.94,989.415,160.15,989.415,78.37,989.415,34.98
989.616,59.63,989.616,-92.13,989.616,-59.83,989.616,-58.12,989.616,36.37,989.616,23.58,989.616,-36.29
989.817,26.93,989.817,-30.55,989.817,-24.46,989.817,-12.09,989.817,12.72,989.817,12.49,989.817,-8.65
990.018,125.16,990.018,-166.69,990.018,-146.02,990.018,-2.06,990.018,67.29,990.018,63.93,990.018,-43.98
990.219,51.36,990.219,-39.44,990.219,-52.57,990.219,-12.36,990.219,37.21,990.219,5.13,990.219,-42.52
990.42,51.2,990.42,-53.19,990.42,-48.29,990.42,-25.29,990.42,-4.29,990.42,-13.12,990.42,-49.9
990.621,48.03,990.621,-45.01,990.621,-49.89,990.621,-0.45,990.621,5.76,990.621,1.89,990.621,-44.52
990.822,56.05,990.822,-55.24,990.822,-59.1,990.822,6.4,990.822,-32.01,990.822,-16.49,990.822,-47.1
991.023,48.9,991.023,-34.67,991.023,-29.91,991.023,12.52,991.023,-23.75,991.023,-7.66,991.023,-43.33
991.224,79.17,991.224,-49.89,991.224,-37.43,991.224,22.58,991.224,-6.52,991.224,-26.22,991.224,-39.21
991.425,110.32,991.425,-67.95,991.425,-64.73,991.425,43.32,991.425,3.12,991.425,-42.71,991.425,-43.5
991.626,42.19,991.626,-22.28,991.626,-22.93,991.626,18.7,991.626,-5.01,991.626,-15.08,991.626,-20.4
991.827,66.04,991.827,-30.23,991.827,-1.26,991.827,36.19,991.827,4.73,991.827,-20.27,991.827,-11.35
992.027,181.19,992.027,-68.88,992.027,56.55,992.027,81.26,992.027,29.75,992.027,-76.49,992.027,-63
992.228,56.14,992.228,-8.79,992.228,41.71,992.228,7.86,992.228,6.7,992.228,-11.78,992.228,0.53
992.429,578.78,992.429,-125.95,992.429,560.68,992.429,58.41,992.429,-302.14,992.429,-239.44,992.429,22.01
992.63,71.71,992.63,10.62,992.63,71.97,992.63,33.01,992.63,-16.13,992.63,1.71,992.63,15.49
992.831,44.93,992.831,4.73,992.831,69.3,992.831,26.75,992.831,-0.21,992.831,4.58,992.831,23.14
993.032,-437.98,993.032,-68.05,993.032,-555.06,993.032,-384.35,993.032,-8.15,993.032,18.59,993.032,-186.62
993.232,69.71,993.232,16.31,993.232,77.52,993.232,51.37,993.232,12.47,993.232,0.47,993.232,44.74
993.433,76.04,993.433,15.21,993.433,68.52,993.433,36.54,993.433,1.75,993.433,8.42,993.433,32.72
993.634,59.62,993.634,0.36,993.634,71.35,993.634,12.16,993.634,-20.54,993.634,1.32,993.634,3.58
993.835,60.99,993.835,-2.28,993.835,76.83,993.835,3.32,993.835,-23.7,993.835,-6.12,993.835,24.74
994.035,53.5,994.035,-15.7,994.035,53.17,994.035,12.64,994.035,-22.26,994.035,-7.73,994.035,18.39
994.236,40.45,994.236,-20.44,994.236,16.79,994.236,-7.21,994.236,-11.52,994.236,-16.97,994.236,8.39
994.437,122.99,994.437,-82.92,994.437,30.86,994.437,-37.16,994.437,-22.46,994.437,-90.42,994.437,-3.01
994.637,52.11,994.637,-57.31,994.637,20.1,994.637,10.99,994.637,2.17,994.637,-9.7,994.637,15.95
994.838,127.66,994.838,-215.26,994.838,92.66,994.838,7.64,994.838,60.96,994.838,-58.5,994.838,85.55
995.038,49.73,995.038,-87.62,995.038,5.07,995.038,-27.6,995.038,15.07,995.038,-55.72,995.038,-13.77
995.239,32.94,995.239,-64.96,995.239,12.58,995.239,-36.79,995.239,3.85,995.239,-36.04,995.239,7.56
995.44,22.65,995.44,-71.37,995.44,-9.77,995.44,-32.85,995.44,-19.71,995.44,-36.19,995.44,-1.84
995.64,49.87,995.64,-166.85,995.64,-15.96,995.64,-61.84,995.64,-61.28,995.64,-103,995.64,-17.82
995.841,38.69,995.841,-121.36,995.841,-44.32,995.841,-58.78,995.841,-53.05,995.841,-69.47,995.841,7.13
996.041,36.19,996.041,-95.94,996.041,-31.84,996.041,-39.52,996.041,-38.37,996.041,-45.69,996.041,-8.07
996.242,25.74,996.242,-79.73,996.242,-32.87,996.242,-56.46,996.242,-35.36,996.242,-45.21,996.242,-13.41
996.442,30.46,996.442,-79.06,996.442,-22.26,996.442,-35.24,996.442,-42.17,996.442,-44.94,996.442,12.05
996.643,51.98,996.643,-172.16,996.643,-59.49,996.643,-56.02,996.643,-145.42,996.643,-90.51,996.643,8.05
996.843,7.77,996.843,-54.44,996.843,-15.24,996.843,-8.77,996.843,-30.03,996.843,-40.08,996.843,23.86
997.043,11.12,997.043,-24.68,997.043,-24.01,997.043,-9.38,997.043,-25.68,997.043,-26.9,997.043,19.27
997.244,20.25,997.244,-50.25,997.244,-65.98,997.244,-36.05,997.244,-58.42,997.244,-39.85,997.244,-5.53
997.444,6.74,997.444,-65.7,997.444,-70.66,997.444,-45.01,997.444,-56.75,997.444,-40.26,997.444,-46.6
997.645,4.26,997.645,-31.33,997.645,-39.31,997.645,-30.54,997.645,-30.82,997.645,-32.69,997.645,-33.69
997.845,4.93,997.845,-14.91,997.845,-29.47,997.845,-13.24,997.845,-13.66,997.845,-7.43,997.845,-17.4
998.045,15.98,998.045,-62.94,998.045,-84.02,998.045,1.66,998.045,-11.87,998.045,-28.02,998.045,-54.24
998.245,2.45,998.245,-26.25,998.245,-32.67,998.245,-2.5,998.245,-22.32,998.245,-18.75,998.245,-26.96
998.446,2.92,998.446,-166.46,998.446,-146.02,998.446,192.67,998.446,-64.45,998.446,-58.88,998.446,-189.83
998.646,11.4,998.646,-60.54,998.646,-14.5,998.646,16.04,998.646,-49.93,998.646,42.93,998.646,-55.18
998.846,18.2,998.846,-93.97,998.846,-53.74,998.846,16.43,998.846,-58.53,998.846,72.57,998.846,-79.84
999.046,20.74,999.046,-118.46,999.046,-104.29,999.046,-52.19,999.046,-107.97,999.046,20.63,999.046,-98.09
999.247,13.64,999.247,-97.31,999.247,-72.52,999.247,-45.49,999.247,-76.18,999.247,-2.07,999.247,-55.53
999.447,18.56,999.447,-127.49,999.447,-96.39,999.447,-70.84,999.447,-115.06,999.447,3.51,999.447,-47.95
999.647,25.2,999.647,-200.05,999.647,-123.37,999.647,-53.29,999.647,-176.07,999.647,34.17,999.647,-3.89
999.847,7.34,999.847,-52.48,999.847,-34.09,999.847,-11.19,999.847,-43.39,999.847,15.41,999.847,-0.23
1000.047,31.17,1000.047,-291.53,1000.047,-196.91,1000.047,-146.02,1000.047,-316.54,1000.047,-6.19,1000.047,-87.52
1000.247,2.88,1000.247,-113.25,1000.247,-55.3,1000.247,-55.64,1000.247,-151.36,1000.247,-32.34,1000.247,-48.87
1000.448,24.96,1000.448,-238.58,1000.448,-124.25,1000.448,-85.45,1000.448,-238.01,1000.448,9.82,1000.448,-61.22
1000.648,9.54,1000.648,-112.6,1000.648,-71.81,1000.648,-51.54,1000.648,-107.38,1000.648,-33.38,1000.648,-71.1
1000.848,10.73,1000.848,-121.62,1000.848,-93.46,1000.848,-42.98,1000.848,-113.38,1000.848,-57.25,1000.848,-88.43
1001.048,27.8,1001.048,-249.44,1001.048,-130.5,1001.048,-72.05,1001.048,-193.56,1001.048,-96.86,1001.048,-171.51
1001.248,7.58,1001.248,-86.51,1001.248,-44,1001.248,-36.59,1001.248,-66.2,1001.248,-19.3,1001.248,-65.87
1001.448,23.86,1001.448,-151.92,1001.448,-69.24,1001.448,-25.46,1001.448,-122.59,1001.448,-52.99,1001.448,-125.01
1001.648,30.87,1001.648,-101.55,1001.648,-34.11,1001.648,20.81,1001.648,-55.91,1001.648,10.01,1001.648,-56.1
1001.848,78.85,1001.848,-205.8,1001.848,-35.01,1001.848,13.28,1001.848,-112.51,1001.848,6.34,1001.848,-116.05
1002.048,21.61,1002.048,-84.7,1002.048,-20.94,1002.048,-18.65,1002.048,-30.93,1002.048,-5.24,1002.048,-60.54
1002.248,34.86,1002.248,-80.32,1002.248,-8.61,1002.248,3.25,1002.248,-2.64,1002.248,-17.28,1002.248,-66.09
1002.447,51.43,1002.447,-122.76,1002.447,-44.72,1002.447,-16.08,1002.447,-33.3,1002.447,15.27,1002.447,-112.25
1002.647,42.14,1002.647,-78.61,1002.647,-10.58,1002.647,-13.29,1002.647,-13.31,1002.647,13.07,1002.647,-80.55
1002.847,38.06,1002.847,-6.47,1002.847,10.18,1002.847,20.88,1002.847,-3.4,1002.847,49.87,1002.847,-15.85
1003.047,93.69,1003.047,-10.13,1003.047,72.44,1003.047,38.82,1003.047,39.6,1003.047,156.17,1003.047,18.87
1003.247,31.32,1003.247,-12.87,1003.247,0.42,1003.247,15.7,1003.247,20.42,1003.247,60.21,1003.247,-4.37
1003.447,20.26,1003.447,-14.55,1003.447,-2.1,1003.447,37.96,1003.447,5.19,1003.447,38.54,1003.447,-11.88
1003.647,15.09,1003.647,2.81,1003.647,3.39,1003.647,14.07,1003.647,11.7,1003.647,29.59,1003.647,9.57
1003.846,17.23,1003.846,-7.37,1003.846,-10.5,1003.846,-11.06,1003.846,3.96,1003.846,-0.02,1003.846,-25.07
1004.046,15.18,1004.046,-9.08,1004.046,-38.64,1004.046,-6.4,1004.046,13.23,1004.046,-4.85,1004.046,-47.27
1004.246,17.89,1004.246,19,1004.246,7.88,1004.246,48.09,1004.246,49.58,1004.246,46.08,1004.246,22.46
1004.446,7.68,1004.446,-5.5,1004.446,-0.05,1004.446,29.81,1004.446,26.82,1004.446,39.38,1004.446,13.38
1004.645,7.63,1004.645,5.78,1004.645,14.98,1004.645,44.28,1004.645,69.04,1004.645,45.11,1004.645,31.01
1004.845,7.92,1004.845,-19,1004.845,-11.84,1004.845,24.94,1004.845,41.4,1004.845,34.8,1004.845,13.29
1005.045,27.35,1005.045,-53.31,1005.045,-3.18,1005.045,43.43,1005.045,124.74,1005.045,46.67,1005.045,27.8
1005.244,57.93,1005.244,-60.91,1005.244,-8.95,1005.244,107.41,1005.244,206.37,1005.244,101.43,1005.244,13.89
1005.444,129.38,1005.444,-198.65,1005.444,-78.57,1005.444,119.88,1005.444,247.55,1005.444,108.44,1005.444,-18.96
1005.643,33.95,1005.643,-72.06,1005.643,-8.28,1005.643,33.24,1005.643,113.49,1005.643,32.61,1005.643,-20.07
1005.843,14.48,1005.843,-32.34,1005.843,-0.55,1005.843,38.23,1005.843,53.15,1005.843,25.87,1005.843,-14.9
1006.043,14.8,1006.043,-13.54,1006.043,41.8,1006.043,166.87,1006.043,151.81,1006.043,121.96,1006.043,21.76
1006.242,2.96,1006.242,-10.94,1006.242,5.55,1006.242,43.28,1006.242,57.93,1006.242,40.98,1006.242,12.78
1006.442,-8,1006.442,-98.35,1006.442,-73.16,1006.442,75.86,1006.442,55.11,1006.442,24.7,1006.442,-59.95
1006.641,-3.97,1006.641,-57.12,1006.641,-29.44,1006.641,49.04,1006.641,23.8,1006.641,28.71,1006.641,-4.59
1006.841,-7.47,1006.841,-81.28,1006.841,-8.64,1006.841,62.42,1006.841,43.68,1006.841,53.56,1006.841,-20.27
1007.04,-5.21,1007.04,-34,1007.04,12.46,1007.04,42.62,1007.04,28.32,1007.04,24.61,1007.04,-12.62
1007.24,0.62,1007.24,-136.46,1007.24,2.04,1007.24,35.34,1007.24,4.98,1007.24,17.28,1007.24,-63.07
1007.439,6.48,1007.439,-101.84,1007.439,-4.79,1007.439,9.43,1007.439,7.07,1007.439,-11.78,1007.439,-31.55
1007.639,3.84,1007.639,-41.71,1007.639,10.44,1007.639,21.97,1007.639,29.2,1007.639,-12.8,1007.639,3.41
1007.838,9.44,1007.838,-48.14,1007.838,15.92,1007.838,25.52,1007.838,52.57,1007.838,6.12,1007.838,31.16
1008.037,23.58,1008.037,-88.42,1008.037,26.93,1008.037,27.81,1008.037,41.3,1008.037,18.63,1008.037,38.64
1008.237,12.07,1008.237,-58.44,1008.237,0.83,1008.237,-0.37,1008.237,3.5,1008.237,-4.29,1008.237,8.57
1008.436,42,1008.436,-120.5,1008.436,30.34,1008.436,54.34,1008.436,25.1,1008.436,13.11,1008.436,15.89
1008.635,42.35,1008.635,-75.76,1008.635,61.51,1008.635,58.29,1008.635,47.83,1008.635,22.72,1008.635,44.94
1008.835,97.35,1008.835,-137.56,1008.835,53.04,1008.835,24.74,1008.835,59.4,1008.835,-58.66,1008.835,-33.83
1009.034,86.4,1009.034,-163.53,1009.034,-56.6,1009.034,30.33,1009.034,-11.54,1009.034,-85.08,1009.034,-22.7
1009.233,29.65,1009.233,-81.98,1009.233,-40.83,1009.233,7.64,1009.233,-1.1,1009.233,-45.87,1009.233,-4.24
1009.432,62.85,1009.432,-135.72,1009.432,-53.62,1009.432,98.39,1009.432,88.61,1009.432,-41.04,1009.432,46.14
1009.632,38.45,1009.632,-97.15,1009.632,-51.43,1009.632,73.96,1009.632,57.51,1009.632,-42.47,1009.632,-2.45
1009.831,35.01,1009.831,-55.11,1009.831,-4.44,1009.831,61.05,1009.831,36.49,1009.831,7.87,1009.831,-2.14
1010.03,33.9,1010.03,-65.42,1010.03,18.38,1010.03,104.49,1010.03,52.7,1010.03,-16.46,1010.03,1.65
1010.229,32.57,1010.229,-67.56,1010.229,5.53,1010.229,58.48,1010.229,52.22,1010.229,-39.97,1010.229,-16.38
1010.428,990.11,1010.428,-1531.66,1010.428,77.72,1010.428,1453.55,1010.428,1551.58,1010.428,-699.05,1010.428,-369.05
1010.628,31.58,1010.628,-47.43,1010.628,-4.5,1010.628,19.93,1010.628,31.09,1010.628,-31.71,1010.628,-31.04
1010.827,25.66,1010.827,-31.14,1010.827,-13.51,1010.827,2.08,1010.827,22.11,1010.827,-33.1,1010.827,-42.24
1011.026,52.28,1011.026,-44.67,1011.026,-20.82,1011.026,27.92,1011.026,52.46,1011.026,-43.38,1011.026,-42.99
1011.225,39.34,1011.225,-21.72,1011.225,12.81,1011.225,8.17,1011.225,56.68,1011.225,-28.01,1011.225,-19.78
1011.424,28.99,1011.424,-4.17,1011.424,22.95,1011.424,19.15,1011.424,35.15,1011.424,-1.89,1011.424,11.7
1011.623,43.26,1011.623,-51.15,1011.623,-32.61,1011.623,-21.97,1011.623,-22.25,1011.623,-77.6,1011.623,-53.43
1011.822,20.37,1011.822,-23.07,1011.822,-5.14,1011.822,-17.97,1011.822,-18.29,1011.822,-15.2,1011.822,-15.36
1012.021,25.71,1012.021,-59.76,1012.021,-54.69,1012.021,-77.64,1012.021,-49.62,1012.021,-64.81,1012.021,-47.82
1012.22,22.89,1012.22,-76.58,1012.22,-90.71,1012.22,-89.89,1012.22,-88.28,1012.22,-86.35,1012.22,-75.31
1012.419,34.96,1012.419,-57.26,1012.419,-95.7,1012.419,-82.94,1012.419,-68.14,1012.419,-82.61,1012.419,-74.03
1012.618,5.78,1012.618,-17.9,1012.618,-29.37,1012.618,-26.62,1012.618,-28.28,1012.618,-23.74,1012.618,-27.87
1012.817,57.32,1012.817,-179.12,1012.817,-241.6,1012.817,-154.62,1012.817,-188.73,1012.817,-188.88,1012.817,-174.29
1013.016,11.88,1013.016,-43.18,1013.016,-47.01,1013.016,-30.68,1013.016,-47.44,1013.016,-30.6,1013.016,-25.94
1013.215,25.15,1013.215,-67.73,1013.215,-77.12,1013.215,-50.33,1013.215,-87.62,1013.215,-55.83,1013.215,-41.05
1013.414,20.09,1013.414,-90.57,1013.414,-135.59,1013.414,-30.57,1013.414,-136.06,1013.414,-97.62,1013.414,-97.17
1013.612,8.31,1013.612,-62.62,1013.612,-98.14,1013.612,-33.02,1013.612,-89.34,1013.612,-59.42,1013.612,-107.47
1013.811,-5.59,1013.811,-84.52,1013.811,-122.41,1013.811,-20.56,1013.811,-111.57,1013.811,-45.54,1013.811,-120.9
1014.01,2.23,1014.01,-194.49,1014.01,-316.94,1014.01,10.6,1014.01,-293.36,1014.01,-161.06,1014.01,-380.06
1014.209,1.74,1014.209,-48.01,1014.209,-102.49,1014.209,27.09,1014.209,-58.76,1014.209,-36.66,1014.209,-124.03
1014.408,7.88,1014.408,-193.3,1014.408,-251.53,1014.408,5.01,1014.408,-84.08,1014.408,-52.54,1014.408,-297.6
1014.606,7.02,1014.606,-86.08,1014.606,-111.74,1014.606,5.51,1014.606,-59.9,1014.606,-39,1014.606,-127.53
1014.805,24.88,1014.805,-126.85,1014.805,-146.38,1014.805,-47.01,1014.805,-88.74,1014.805,-91.5,1014.805,-136.95
1015.004,34.71,1015.004,-219.38,1015.004,-205.03,1015.004,-106.97,1015.004,-191.79,1015.004,-166.57,1015.004,-237.77
1015.203,37.79,1015.203,-210.2,1015.203,-184.07,1015.203,-128.6,1015.203,-167.79,1015.203,-144.83,1015.203,-241.77
1015.401,24.34,1015.401,-167.94,1015.401,-136.4,1015.401,-123.3,1015.401,-124.52,1015.401,-119.3,1015.401,-217.59
1015.6,22.65,1015.6,-211.69,1015.6,-152.59,1015.6,-203.32,1015.6,-128.63,1015.6,-145.8,1015.6,-263.93
1015.799,27.6,1015.799,-173.65,1015.799,-103.3,1015.799,-138.55,1015.799,-101.33,1015.799,-148.34,1015.799,-192.25
1015.997,25.62,1015.997,-137.26,1015.997,-88.3,1015.997,-129.78,1015.997,-79.84,1015.997,-98.83,1015.997,-215.92
1016.196,20.37,1016.196,-110.53,1016.196,-134.24,1016.196,-164.64,1016.196,-78.34,1016.196,-107.48,1016.196,-186.49
1016.395,-42.93,1016.395,61.35,1016.395,40.64,1016.395,103.98,1016.395,88.52,1016.395,88.11,1016.395,189.18
1016.593,2.05,1016.593,-24.95,1016.593,-10.42,1016.593,-50.84,1016.593,-45.87,1016.593,-56.53,1016.593,-105.83
1016.792,10.75,1016.792,-45.65,1016.792,-27.86,1016.792,-45.46,1016.792,-24.78,1016.792,-45.71,1016.792,-58.31
1016.99,11.59,1016.99,-36.94,1016.99,-27.51,1016.99,-17.11,1016.99,-21.25,1016.99,-39.69,1016.99,-81.03
1017.189,9.2,1017.189,-10.2,1017.189,-16.87,1017.189,4.94,1017.189,6.35,1017.189,-23.69,1017.189,-39.42
1017.387,8.98,1017.387,1.05,1017.387,-12.47,1017.387,46.33,1017.387,26.41,1017.387,-28.66,1017.387,-37.1
1017.586,17.65,1017.586,-1.55,1017.586,3.67,1017.586,61.77,1017.586,28.81,1017.586,12.39,1017.586,11.09
1017.784,78.03,1017.784,-73.97,1017.784,-94.89,1017.784,126.49,1017.784,2.99,1017.784,16.36,1017.784,-35.12
1017.983,163.4,1017.983,-250.19,1017.983,-154.36,1017.983,-70.09,1017.983,-6.23,1017.983,14.26,1017.983,-109.64
1018.181,43.54,1018.181,-85.35,1018.181,-56.54,1018.181,-16.75,1018.181,2.21,1018.181,-29.24,1018.181,-16.48
1018.379,71.48,1018.379,-189.64,1018.379,-82.96,1018.379,6.84,1018.379,25.25,1018.379,-44.85,1018.379,-69.16
1018.578,31.68,1018.578,-138.07,1018.578,-78.15,1018.578,-18.2,1018.578,-29.9,1018.578,-23.6,1018.578,-50.77
1018.776,27.09,1018.776,-94.2,1018.776,-60.68,1018.776,-10.33,1018.776,-35.13,1018.776,-15.82,1018.776,-42.57
1018.975,19.87,1018.975,-79.44,1018.975,-37.4,1018.975,-8.18,1018.975,-38.56,1018.975,0.75,1018.975,-40.24
1019.173,32.98,1019.173,-96.93,1019.173,-39.77,1019.173,5.51,1019.173,-47.61,1019.173,6.96,1019.173,-39.64
1019.371,33.32,1019.371,-117.87,1019.371,-52.48,1019.371,-23.7,1019.371,-59.98,1019.371,6.23,1019.371,-63.93
1019.57,58.55,1019.57,-201.94,1019.57,-104.01,1019.57,-52.04,1019.57,-90.55,1019.57,-13.94,1019.57,-121.76
1019.768,26.16,1019.768,-128.26,1019.768,-71.23,1019.768,-26.46,1019.768,-41.36,1019.768,-29.98,1019.768,-95
1019.966,55.17,1019.966,-178.4,1019.966,-43.64,1019.966,5.6,1019.966,-37.94,1019.966,-38.6,1019.966,-120.25
1020.164,29.18,1020.164,-96.21,1020.164,-35.97,1020.164,29.05,1020.164,-14.91,1020.164,-7.4,1020.164,-70.13
1020.363,34.08,1020.363,-88.09,1020.363,-33.68,1020.363,11.47,1020.363,-19.12,1020.363,-16.69,1020.363,-74.75
1020.561,2096.93,1020.561,-4081.51,1020.561,-713.6,1020.561,1117.24,1020.561,-785.45,1020.561,-271.91,1020.561,-3641.24
1020.759,32.83,1020.759,-45.77,1020.759,-3.7,1020.759,22.62,1020.759,-1.05,1020.759,-3.55,1020.759,-41.52
1020.957,218.12,1020.957,-441.81,1020.957,-45.56,1020.957,93.76,1020.957,4.03,1020.957,-28.7,1020.957,-260.84
1021.155,41.57,1021.155,-73.37,1021.155,-6.44,1021.155,42.42,1021.155,16.44,1021.155,-1.03,1021.155,-50.23
1021.353,31.57,1021.353,-70.85,1021.353,-4.78,1021.353,11.66,1021.353,17.99,1021.353,1.74,1021.353,-24.27
1021.551,43.95,1021.551,-79.21,1021.551,23.02,1021.551,39.75,1021.551,28.47,1021.551,17.92,1021.551,-9.31
1021.75,26,1021.75,-42.44,1021.75,17.67,1021.75,24.27,1021.75,11.7,1021.75,22.99,1021.75,6.92
1021.948,24.34,1021.948,-31.33,1021.948,32.33,1021.948,18.01,1021.948,19.28,1021.948,23.11,1021.948,8.13
1022.146,20.58,1022.146,-24.03,1022.146,10.93,1022.146,-2.07,1022.146,9.21,1022.146,16.71,1022.146,0.76
1022.344,24.54,1022.344,-26.9,1022.344,23.44,1022.344,7.28,1022.344,0.41,1022.344,11.59,1022.344,-4.85
1022.542,67.51,1022.542,-74.14,1022.542,71.74,1022.542,12.31,1022.542,9.63,1022.542,55.59,1022.542,15.32
1022.74,-165.74,1022.74,173.25,1022.74,-109.91,1022.74,9.71,1022.74,-59.02,1022.74,-47.61,1022.74,-97.04
1022.938,42.16,1022.938,-79.07,1022.938,42.31,1022.938,-9.99,1022.938,37.64,1022.938,-10.07,1022.938,12.37
1023.136,78.74,1023.136,-61.42,1023.136,115.88,1023.136,-8.48,1023.136,127.08,1023.136,-2.51,1023.136,77.06
1023.334,31.1,1023.334,-44.1,1023.334,56.41,1023.334,-47.98,1023.334,88.78,1023.334,8.45,1023.334,14.13
1023.532,49.36,1023.532,-2.43,1023.532,77,1023.532,-47.07,1023.532,193.59,1023.532,21.21,1023.532,6.78
1023.729,14.6,1023.729,11.56,1023.729,23.76,1023.729,-11.21,1023.729,85.86,1023.729,7.02,1023.729,8.43
1023.927,563.05,1023.927,837.84,1023.927,1704.98,1023.927,-389.63,1023.927,3682.89,1023.927,-224.11,1023.927,185.52
1024.125,3.47,1024.125,17.88,1024.125,17.81,1024.125,-5.42,1024.125,46.04,1024.125,-13.88,1024.125,-2.52
1024.323,7.22,1024.323,-17.19,1024.323,2.02,1024.323,-18.9,1024.323,42,1024.323,-43.72,1024.323,-32.81
1024.521,-0.3,1024.521,-11.61,1024.521,-8.36,1024.521,-35.36,1024.521,47.49,1024.521,-47.98,1024.521,-21.22
1024.719,-0.5,1024.719,-41.63,1024.719,-23.75,1024.719,-39.81,1024.719,66.16,1024.719,-100.96,1024.719,-47.08
1024.917,-3.72,1024.917,-32.03,1024.917,-16.52,1024.917,-50.47,1024.917,51.01,1024.917,-84.59,1024.917,-55.28
1025.114,-4.91,1025.114,-51.75,1025.114,-46.83,1025.114,-79.93,1025.114,47.23,1025.114,-128.67,1025.114,-106.17
1025.312,-1.18,1025.312,-158.92,1025.312,-169.36,1025.312,-155.36,1025.312,99.14,1025.312,-276.61,1025.312,-287.63
1025.51,-0.7,1025.51,-100.32,1025.51,-82.72,1025.51,-56.44,1025.51,-6.28,1025.51,-143.57,1025.51,-137.41
1025.707,-0.36,1025.707,-100.25,1025.707,-50.67,1025.707,-37.6,1025.707,-15.15,1025.707,-122.96,1025.707,-108.82
1025.905,13.89,1025.905,-140.92,1025.905,-59.6,1025.905,-45.22,1025.905,1.57,1025.905,-140.49,1025.905,-163.4
1026.103,6.03,1026.103,-110.52,1026.103,-47.86,1026.103,-6.92,1026.103,6.97,1026.103,-95.96,1026.103,-103.38
1026.301,3.29,1026.301,-94.79,1026.301,-37.7,1026.301,-4.86,1026.301,20.99,1026.301,-66.25,1026.301,-74.67
1026.498,1.7,1026.498,-86.53,1026.498,-29.07,1026.498,23.59,1026.498,60.61,1026.498,-38.48,1026.498,-60.74
1026.696,2.48,1026.696,-49.56,1026.696,-28.88,1026.696,16.7,1026.696,24.51,1026.696,-32.25,1026.696,-44.37
